id,latitude,longitude,price,availability_30,availability_60,availability_90,availability_365,review_scores_rating
6618185,51.51633,-0.18578,62,29,59,89,364,4.46
6618263,51.54859,-0.0086,45,0,0,0,0,5
6618512,51.51111,-0.03556,177,0,0,0,0,3
6619349,51.52639,-0.05743,36,0,0,0,0,
6619402,51.52347,-0.03216,43,0,0,0,0,4.4
6619464,51.4126,-0.14273,59,0,0,6,189,4.92
6619558,51.47091,-0.18666,70,0,0,0,0,0
6620546,51.52393,-0.18172,265,8,20,25,279,4.91
6620917,51.53348,-0.16609,250,18,48,78,168,4.71
6621400,51.4626,-0.16102,70,0,0,0,0,
6621750,51.46551,-0.07896,185,0,0,0,0,
6622197,51.46742,-0.04071,25,29,59,89,89,
6622235,51.47029,-0.17845,101,0,0,0,0,4.77
6622685,51.53788,-0.08617,111,0,0,0,188,4.69
6622730,51.55226,-0.06549,35,0,0,0,0,5
6622873,51.47188,-0.17154,85,0,0,0,0,5
6622972,51.46564,-0.03102,68,0,0,0,0,4.62
6623147,51.55505,-0.13402,260,0,0,4,4,4.78
6623667,51.44223,-0.13744,120,0,0,0,0,4.93
6623759,51.48829,-0.15997,95,0,0,0,1,4.5
6623844,51.44405,-0.35742,75,0,0,0,0,
6624103,51.52688,0.04888,30,30,60,90,365,5
6624217,51.42892,-0.1684,151,0,0,0,0,4
6624674,51.51372,-0.07036,47,0,0,0,0,
6624833,51.55506,-0.13372,55,0,0,5,95,5
6624911,51.48823,-0.19374,80,4,4,19,212,4.78
6624977,51.58579,-0.13284,80,0,0,0,0,
6626092,51.53566,-0.1026,85,0,0,0,0,0
6626182,51.48719,-0.08954,95,0,0,0,0,4.89
6626185,51.59836,-0.139,85,0,0,0,157,4.83
6626434,51.54608,-0.06631,123,5,6,6,24,4.92
6626987,51.49966,-0.19562,180,30,60,90,365,5
6631290,51.46841,-0.18813,250,0,1,31,306,
6631727,51.55981,-0.10402,38,29,59,89,363,4.83
6632108,51.62006,-0.18149,49,30,60,90,365,
6632570,51.52699,0.00497,28,28,54,84,359,4.87
6632588,51.55766,-0.08768,160,9,15,15,203,5
6633336,51.52311,-0.20215,41,0,0,0,0,
6634150,51.5563,-0.08168,30,0,0,0,0,
6635074,51.54068,-0.08285,150,0,0,0,0,
6635423,51.44795,-0.34153,95,0,0,0,0,4.83
6635515,51.51109,-0.19413,170,0,0,0,0,
6636028,51.51817,-0.06379,65,0,8,38,313,4.91
6637242,51.47652,-0.0794,45,0,0,0,0,4.52
6637474,51.57147,-0.13398,32,0,0,0,0,
6638394,51.51409,-0.13361,180,0,0,0,0,4.92
6639625,51.4612,-0.11092,164,0,0,0,0,
6639958,51.48199,-0.18262,48,0,0,0,0,4.42
6642002,51.53044,-0.0243,75,0,0,0,0,4.83
6643705,51.54638,-0.12704,54,10,40,70,70,4.82
6648299,51.55229,0.02042,22,0,1,31,306,4.7
6649605,51.53314,-0.17767,78,30,60,90,365,
6650328,51.5358,-0.21976,200,0,0,0,0,5
6650370,51.48682,-0.21705,68,0,0,0,0,4.67
6651216,51.46376,-0.13893,110,0,0,0,0,5
6651481,51.5976,-0.14026,83,30,60,89,364,4.83
6651738,51.55839,-0.05888,100,0,0,0,0,
6651981,51.48787,-0.13931,221,29,59,89,89,5
6651987,51.43439,-0.18417,60,0,0,0,189,
6652062,51.52816,-0.05889,21,0,0,0,0,4.8
6652208,51.48616,0.02022,30,0,0,0,0,4.33
6652209,51.53116,-0.19046,30,29,59,89,364,4.27
6652321,51.58228,-0.05918,25,0,0,0,0,
6653185,51.47518,-0.13158,139,0,0,0,0,5
6653233,51.54921,-0.13361,90,0,0,0,0,0
6653445,51.50019,-0.10017,170,28,58,88,358,4.75
6653588,51.54535,-0.17961,88,0,0,0,0,4.67
6654036,51.49332,-0.13866,215,0,0,0,0,4.11
6655854,51.52197,-0.17943,75,0,0,0,0,4.86
6656485,51.56201,-0.119,55,0,0,0,0,4.29
6656704,51.4728,-0.09323,49,0,0,0,0,5
6656775,51.40286,-0.2649,85,30,60,90,365,
6657059,51.53957,-0.04868,100,0,0,0,0,4.5
6659594,51.53709,-0.02447,38,0,0,0,0,
6660328,51.52522,-0.07151,70,0,0,0,0,
6660428,51.48969,0.06784,26,0,6,34,303,4.72
6663354,51.41354,-0.14161,90,0,0,0,0,0
6664692,51.38226,-0.06776,26,0,0,0,0,4.73
6665605,51.60502,-0.23639,280,29,59,89,364,
6665935,51.43415,-0.17426,48,27,57,87,362,5
6665983,51.54249,-0.08641,95,22,33,59,59,4.87
6666427,51.55263,-0.10813,75,0,0,0,0,
6668408,51.47977,-0.19812,80,23,53,83,173,4.64
6669204,51.52957,-0.02888,40,0,0,0,0,5
6669426,51.48783,-0.21232,168,13,26,51,51,4.46
6671085,51.42485,-0.20952,180,0,0,0,0,
6671228,51.52721,-0.08012,125,0,0,0,0,5
6672273,51.38094,-0.0679,33,0,0,0,0,4.5
6673267,51.53305,-0.07808,70,0,0,0,0,4.67
6673283,51.50668,-0.23292,76,0,0,0,0,5
6673477,51.5619,-0.07558,100,0,0,0,0,5
6674453,51.4464,-0.20401,32,0,0,0,0,
6674937,51.49623,-0.18778,100,0,0,0,0,5
6675785,51.53335,-0.22752,48,30,60,90,365,
6676769,51.51646,-0.16599,300,0,0,0,0,
6676812,51.52803,-0.139,65,0,0,0,0,5
6676916,51.60604,-0.08816,26,28,58,88,179,4.65
6678702,51.52789,-0.19534,100,0,0,0,0,
6681157,51.55768,-0.09504,56,0,0,0,0,4.53
6681314,51.54711,-0.19903,130,0,0,0,0,4.56
6683130,51.46312,-0.22027,300,0,0,0,0,
6683135,51.48184,-0.14758,519,6,6,7,7,4
6683854,51.44924,-0.14233,40,0,0,0,0,
6684165,51.45518,-0.15994,219,0,0,0,0,
6684343,51.45889,-0.21722,535,2,2,2,2,4.8
6685510,51.45555,-0.22159,30,0,0,0,0,
6686113,51.51533,-0.18352,198,4,7,31,121,4.72
6686190,51.51379,-0.17888,200,0,0,0,0,
6686665,51.51624,-0.06901,35,0,0,0,0,
6688068,51.43208,-0.11312,245,7,32,32,32,4.8
6689949,51.52773,-0.09294,150,0,0,0,0,4.67
6690884,51.44677,-0.12632,62,0,0,0,0,5
6691788,51.59085,-0.07779,40,0,0,0,0,
6692216,51.48543,-0.07226,56,0,0,0,0,4.73
6693174,51.55628,-0.08094,138,6,36,51,312,5
6694469,51.57085,0.00229,45,27,57,87,362,
6694899,51.59157,-0.07875,40,23,53,83,358,5
6695460,51.58472,-0.07399,26,12,36,41,305,5
6695602,51.52292,-0.20268,77,0,0,0,0,5
6695710,51.52508,-0.10537,65,29,59,89,89,4.58
6696477,51.54777,-0.13683,240,2,30,60,335,4.87
6696995,51.61924,-0.07465,27,0,0,0,0,4.76
6697153,51.51645,-0.15452,250,18,48,71,296,4.85
6698022,51.41894,-0.17805,75,0,0,0,0,
6698370,51.56591,-0.05383,35,0,0,0,0,5
6698769,51.50034,-0.26514,39,29,59,89,89,4.86
6699212,51.58744,-0.06681,70,0,0,0,0,5
6699666,51.52692,-0.19898,120,0,0,0,0,5
6699914,51.50359,-0.25593,60,0,0,0,0,
6700188,51.5205,-0.15948,65,0,0,0,0,5
6701276,51.53038,-0.06018,75,0,0,0,0,5
6704275,51.4748,-0.24797,"2,000.00",1,1,7,97,
6704311,51.51586,-0.05768,54,0,0,0,0,4.71
6704485,51.46317,-0.13683,55,6,36,66,341,4.63
6704534,51.4737,-0.18367,120,0,0,0,0,4.95
6706265,51.42793,0.02081,27,6,36,66,66,4.86
6707146,51.5196,-0.03687,90,0,0,0,0,4.8
6707309,51.44296,-0.06778,56,0,0,0,0,4.5
6708046,51.4863,-0.1066,160,28,58,88,363,4.89
6708890,51.4621,-0.1352,50,0,0,0,0,4.36
6709124,51.52083,-0.30617,20,0,0,0,0,5
6709965,51.52712,-0.18513,120,7,24,54,234,4.68
6710158,51.41777,-0.21369,200,0,0,0,0,
6710905,51.52425,-0.09931,121,0,0,0,0,4.86
6711323,51.5265,-0.08591,161,0,0,0,13,4.82
6712284,51.42145,-0.16171,120,7,27,51,318,4.9
6712472,51.53039,0.0324,30,0,0,0,0,4.91
6712988,51.51275,-0.05542,76,0,0,0,0,4.9
6717546,51.49086,-0.11341,210,0,0,0,87,4.74
6718566,51.4943,0.12301,29,29,59,89,364,4.5
6719586,51.56353,-0.12897,35,2,5,35,310,4.86
6720507,51.47259,-0.2498,80,0,0,0,0,
6720954,51.53365,-0.23337,18,27,57,87,362,4.28
6722087,51.53067,0.03263,30,0,0,0,0,4.92
6724067,51.4878,-0.19665,50,0,0,0,0,
6724998,51.54391,0.01105,30,0,0,0,0,5
6725390,51.4818,-0.1495,125,0,0,0,0,5
6725409,51.52429,-0.05746,36,0,0,0,0,4.64
6726679,51.53263,-0.05544,30,0,0,0,0,4.67
6728043,51.60241,-0.1264,45,0,0,0,0,3.86
6728256,51.51091,-0.20613,200,0,0,0,0,4.75
6728373,51.45041,-0.11542,90,0,0,0,0,4.88
6729389,51.48101,-0.20978,239,30,60,90,365,4.8
6729877,51.52392,-0.17638,48,0,0,0,0,3.67
6733297,51.44192,-0.20359,28,30,60,90,365,
6734141,51.53968,-0.06865,165,0,0,0,0,4.93
6735394,51.45653,-0.14329,160,23,41,71,346,4.53
6736647,51.46614,-0.15234,50,0,0,0,0,
6737167,51.53311,-0.14419,85,0,0,0,0,3.5
6738678,51.41687,-0.20144,75,0,0,0,0,5
6739062,51.43083,-0.15489,25,0,0,0,0,4.88
6741370,51.51301,-0.21213,145,0,0,0,0,5
6742646,51.50077,-0.08329,55,0,0,0,0,4.71
6742681,51.48103,-0.20974,754,17,44,74,345,4.82
6742700,51.44813,-0.11413,61,4,8,29,119,5
6746883,51.54639,-0.07126,39,0,0,0,0,5
6746932,51.47059,-0.11884,65,30,60,89,363,4
6751316,51.63485,-0.04902,80,29,59,89,364,4.25
6751381,51.51919,-0.07019,168,0,0,0,0,4.93
6752610,51.52733,-0.19416,120,20,47,77,133,4.95
6753014,51.40709,-0.06504,19,0,0,0,0,4.73
6753186,51.42525,-0.19784,215,0,0,0,0,
6753479,51.53367,-0.05663,90,0,0,0,0,4.79
6754179,51.53503,-0.03352,150,1,6,31,160,4.56
6755585,51.58505,-0.05642,25,0,0,0,0,4.5
6755778,51.5357,-0.0766,37,0,0,0,0,5
6755926,51.5381,-0.10354,116,0,0,0,0,4.75
6756226,51.45539,-0.35533,45,0,0,0,0,4.81
6756634,51.51453,-0.17194,335,23,53,83,358,5
6757345,51.52579,-0.08815,907,30,60,90,365,4.63
6758044,51.36164,-0.18834,119,3,3,3,4,4
6758395,51.58823,-0.01886,50,0,0,0,0,
6758757,51.47701,-0.40631,40,0,0,0,0,5
6758889,51.47635,-0.40407,55,30,60,90,365,4.33
6759292,51.49888,-0.08856,85,0,0,0,0,
6759342,51.46178,-0.30352,165,23,23,23,23,0
6760084,51.5109,-0.013,80,30,60,90,365,5
6761407,51.52078,-0.07037,66,0,0,0,0,5
6762350,51.5297,-0.18246,91,0,0,0,0,5
6762936,51.42196,-0.19239,120,0,0,0,0,
6762939,51.49304,-0.10367,45,0,0,0,0,4
6764315,51.51963,-0.16706,50,0,0,0,0,
6765121,51.45766,-0.10728,75,0,0,0,0,
6765134,51.49955,-0.16483,450,11,32,62,62,4.85
6766330,51.38456,-0.08094,65,0,0,0,0,4.32
6769027,51.5463,-0.15947,39,0,0,0,0,
6769151,51.48126,-0.20201,200,23,53,83,173,4
6769942,51.4371,-0.20114,257,18,44,74,349,5
6770719,51.49317,0.06897,30,0,0,0,0,
6770981,51.51152,-0.18628,200,0,0,0,0,
6772305,51.49662,-0.07589,51,0,0,0,0,4.86
6773887,51.5256,-0.14087,39,0,0,0,0,4.5
6773905,51.50782,-0.29918,679,4,4,4,241,4.64
6774168,51.56897,-0.03364,90,0,0,0,0,0
6775688,51.47593,-0.40537,105,30,60,90,365,3.95
6776959,51.49614,-0.1846,26,0,5,35,310,4.39
6778090,51.51566,-0.25344,25,30,60,90,365,3.83
6779062,51.49519,-0.07923,50,0,0,0,0,
6779331,51.499,-0.09081,106,0,0,0,0,4.67
6779984,51.5154,-0.21093,60,0,0,0,0,
6780311,51.3567,-0.2182,50,29,59,89,364,4.67
6780943,51.35702,-0.21853,55,29,59,89,364,4.59
6781059,51.55003,-0.05625,25,0,0,0,0,4.5
6781576,51.55229,-0.03851,26,0,0,0,0,4.71
6782126,51.50806,0.00033,165,22,39,53,241,4.82
6782305,51.48951,-0.21017,69,0,0,0,0,5
6782475,51.5087,-0.00032,96,0,0,0,0,4.8
6783049,51.6068,-0.00454,100,0,0,0,0,4.67
6783217,51.58209,-0.25906,300,23,53,83,358,
6785679,51.5294,-0.1983,185,0,0,0,0,4.87
6786844,51.56825,-0.09686,50,6,8,25,103,5
6787252,51.49169,0.07028,80,0,0,0,0,5
6788125,51.59888,-0.1243,90,23,53,83,344,4.83
6788203,51.57323,-0.08555,73,0,0,0,0,
6788921,51.51035,-0.05092,150,0,0,0,0,4.67
6789136,51.54381,-0.09509,50,0,0,0,0,
6789493,51.55734,-0.28268,30,0,0,0,0,
6789549,51.52298,-0.25916,73,0,0,0,0,5
6789688,51.5355,-0.25128,230,30,60,90,365,
6789991,51.59522,-0.03654,70,0,0,0,0,5
6790092,51.49935,-0.30487,27,0,0,0,0,4
6791176,51.56294,-0.06846,60,0,0,0,0,2.5
6791276,51.59147,-0.11991,40,29,59,87,359,4.47
6791502,51.5215,-0.14905,230,30,60,90,365,5
6791827,51.59403,-0.09483,30,0,0,0,0,
6791907,51.44777,-0.34424,65,0,0,0,0,
6793678,51.42312,-0.38284,96,23,53,83,358,
6794128,51.42475,-0.38402,70,23,53,83,263,
6794650,51.52352,-0.01106,148,0,0,0,0,
6795733,51.42241,-0.18851,42,0,0,0,0,4.92
6796876,51.55332,-0.05467,19,0,0,0,0,
6797315,51.55085,-0.19003,200,0,0,0,0,5
6797406,51.4635,-0.12022,100,0,0,0,1,4.56
6799780,51.45816,-0.1243,50,0,0,0,0,4
6800919,51.50618,-0.22445,120,14,27,32,301,4.6
6801156,51.40381,-0.06742,60,4,19,41,147,4.45
6804321,51.53251,0.01042,67,30,60,90,365,
6805186,51.45313,-0.11988,63,23,53,83,358,4.89
6805860,51.59744,-0.09659,85,1,1,2,132,4.74
6806043,51.55181,-0.12763,80,0,0,0,0,
6808249,51.54385,-0.2253,45,0,0,0,219,4.41
6808690,51.53294,-0.09602,150,0,0,0,0,5
6808975,51.54563,-0.22679,65,0,0,0,0,4.44
6811604,51.55865,-0.13619,194,0,0,0,0,5
6811617,51.54388,-0.19661,400,20,50,80,355,4.88
6815180,51.5268,-0.06906,30,0,0,0,0,
6815520,51.49743,-0.02018,75,30,60,60,60,0
6815767,51.47881,-0.12654,29,0,0,0,0,4.57
6817777,51.5286,-0.08032,75,0,0,0,0,
6818683,51.46725,-0.21911,50,0,0,0,0,
6818761,51.55379,-0.03257,45,29,59,89,364,4.79
6819233,51.52233,-0.0239,25,0,0,0,0,4.75
6819565,51.59266,-0.02709,60,0,0,0,0,5
6821240,51.49733,-0.08615,49,0,0,0,0,4.33
6821288,51.52973,-0.10019,125,0,0,0,0,5
6821303,51.52881,-0.04745,40,0,0,0,0,
6822150,51.4598,-0.09983,120,0,0,0,0,
6824107,51.53033,-0.09123,150,0,0,0,0,
6824257,51.51729,-0.25779,149,30,60,90,365,4.38
6824264,51.51886,-0.19481,163,0,0,0,0,5
6824649,51.51785,-0.04001,75,0,0,0,0,5
6825875,51.50913,-0.23469,249,0,1,1,1,5
6825946,51.52592,-0.12437,109,0,0,0,0,4.07
6826328,51.56382,-0.13178,77,0,0,0,0,4.95
6826473,51.45485,-0.11977,100,0,0,0,0,3.75
6826533,51.46271,-0.03475,140,0,0,0,0,4.7
6826650,51.56227,-0.09549,50,0,0,0,0,5
6827261,51.55709,-0.13973,36,0,0,0,0,
6827413,51.47069,-0.17634,57,0,0,0,0,4.92
6827581,51.55113,-0.03403,45,29,59,89,364,5
6827582,51.55304,-0.0322,48,30,60,90,365,4.69
6827773,51.51787,-0.05318,23,0,0,0,0,
6828316,51.51614,-0.19385,80,0,0,0,0,4.67
6828514,51.56924,-0.09939,50,0,0,0,0,
6828728,51.44727,-0.21357,80,0,0,0,0,
6829010,51.51665,-0.24359,153,10,11,11,179,4.69
6829436,51.46217,-0.32488,250,0,0,0,0,4
6829498,51.42585,-0.17369,100,28,58,88,88,4.81
6830389,51.54063,-0.24435,72,0,0,0,0,5
6830763,51.48042,-0.21996,250,0,0,0,0,
6831486,51.50899,-0.26969,28,0,0,5,254,4.75
6831594,51.51843,-0.11001,55,16,16,16,16,4.36
6832571,51.46002,-0.12666,100,0,0,0,0,4.79
6832672,51.53442,-0.09714,95,15,41,71,346,4.79
6832695,51.49238,-0.24301,109,0,0,0,0,4.4
6832938,51.58226,-0.01634,85,0,0,0,0,4.63
6833287,51.54456,-0.1278,120,0,0,0,0,4.57
6833549,51.42557,-0.13106,60,0,0,0,0,
6835509,51.5596,-0.06705,43,0,0,0,0,
6839058,51.56325,-0.07026,49,0,0,0,0,5
6839919,51.5777,-0.09213,120,0,0,0,0,4.7
6840321,51.49868,-0.23221,87,0,0,0,0,5
6840639,51.39832,-0.27972,149,0,0,0,0,
6841397,51.49737,-0.24663,190,0,0,0,0,
6841494,51.55747,-0.07581,45,0,0,0,0,
6841601,51.42785,-0.16873,90,0,0,0,0,4.86
6841892,51.41626,-0.13204,100,0,0,0,0,4.9
6842167,51.50253,-0.21982,99,0,0,0,0,5
6842736,51.41375,-0.20856,53,29,59,89,364,4.78
6843520,51.49995,-0.047,49,0,0,0,0,
6844288,51.46605,-0.23636,75,0,0,0,0,
6846113,51.59595,-0.15409,40,0,17,17,17,5
6848147,51.51963,-0.06663,50,0,0,0,0,
6848949,51.48876,-0.13541,200,0,0,0,0,
6849067,51.52156,-0.11083,90,0,0,0,0,5
6849249,51.5916,-0.02197,20,0,0,0,0,4.73
6849742,51.57787,-0.01432,102,25,26,26,26,4.55
6850507,51.53038,0.0033,25,0,0,0,0,3
6851958,51.53595,-0.06134,38,0,0,0,0,
6852256,51.51968,-0.04994,195,0,0,0,0,
6852897,51.53081,-0.02521,99,30,60,90,365,
6854241,51.51586,-0.2098,40,0,0,0,0,4.5
6855527,51.55557,-0.03763,40,29,30,30,30,4.94
6856050,51.51763,-0.19625,86,0,0,0,0,
6856552,51.53763,-0.22758,90,0,0,0,0,4.67
6857143,51.53681,-0.43463,25,7,37,67,342,4.78
6857570,51.51784,-0.2007,89,6,36,66,341,4.76
6858149,51.55717,-0.07186,60,0,0,0,0,
6859386,51.56262,-0.11555,43,0,0,0,0,4.89
6860603,51.53355,-0.2352,17,27,57,87,362,4.12
6861032,51.61458,-0.27481,38,0,0,0,0,5
6861039,51.52949,-0.23494,70,0,0,0,0,
6861129,51.54134,-0.15191,49,30,60,90,365,4.71
6861402,51.46882,-0.12626,45,12,42,72,72,
6862170,51.52441,-0.20435,90,0,0,0,0,5
6862475,51.52235,-0.0452,75,29,59,89,179,5
6862722,51.50393,-0.22163,65,0,0,0,0,4.9
6863438,51.47589,-0.13009,45,0,0,0,0,
6863766,51.49421,-0.19412,91,15,45,75,186,4.76
6864174,51.48987,-0.0997,95,0,17,47,322,4.07
6864292,51.474,-0.10244,40,0,0,0,0,4.67
6866261,51.4767,-0.12131,85,8,19,49,229,4.95
6866973,51.44507,0.00301,50,27,57,87,362,
6867171,51.544,-0.15455,90,0,0,0,0,4.67
6867451,51.38996,-0.28031,35,0,0,0,0,4.75
6868537,51.54263,-0.16382,260,0,0,1,250,4.86
6869219,51.59029,-0.23409,50,0,0,0,0,
6870100,51.49071,-0.12118,150,0,0,0,0,2.33
6872714,51.52937,-0.11655,132,15,42,72,344,4.2
6872716,51.42491,-0.12052,44,6,36,66,341,4.93
6873097,51.42335,-0.12139,34,6,36,66,341,4.96
6873625,51.47143,-0.04227,31,27,57,87,177,
6874072,51.51375,-0.17351,38,0,0,0,0,4.39
6877671,51.46888,-0.12433,35,0,0,0,0,4.81
6878641,51.52543,-0.0735,45,0,0,0,0,4
6879207,51.55734,-0.17972,175,0,0,0,0,4.94
6880544,51.52845,-0.06662,95,0,0,0,0,
6880982,51.48498,-0.09595,53,0,0,0,0,
6881487,51.48327,-0.01022,70,0,0,0,266,4.65
6882674,51.47607,-0.11345,66,0,0,0,0,4.71
6884626,51.54548,-0.19101,62,0,0,0,0,
6884941,51.59197,-0.30602,24,30,60,90,365,4.64
6884991,51.42246,-0.13066,80,0,0,0,0,5
6885370,51.54965,-0.24819,24,0,0,5,280,4.7
6885658,51.505,-0.24345,200,23,53,83,358,4.5
6886160,51.52689,-0.13992,80,0,0,0,0,4.75
6890952,51.54941,-0.07038,22,0,0,0,0,2.33
6891298,51.55228,0.12536,71,0,0,0,0,
6891479,51.53039,-0.06595,119,0,5,5,191,5
6891850,51.60541,-0.10829,42,29,59,89,364,4.67
6892028,51.45265,-0.31923,142,12,28,58,330,4.93
6893012,51.51053,-0.12229,116,15,33,37,37,4.83
6893611,51.48195,0.03229,70,28,58,88,88,
6893951,51.50368,-0.2493,163,2,4,34,309,4
6894456,51.53534,-0.03306,33,0,0,0,0,4
6894866,51.43235,-0.15446,25,0,0,0,0,5
6894891,51.52476,-0.07357,115,0,0,0,0,4.97
6895142,51.49459,-0.08851,180,0,0,0,0,5
6895232,51.45634,-0.15749,425,0,0,0,0,4.71
6895954,51.53319,-0.12136,120,0,0,0,0,4.95
6896481,51.50106,-0.103,25,0,0,0,0,2
6896543,51.43602,-0.10384,101,0,0,0,0,4.8
6897506,51.48644,-0.16851,100,0,0,5,5,4.54
6897690,51.46875,-0.06859,36,0,0,0,0,4.71
6898366,51.53319,-0.19196,25,30,60,90,365,4.67
6898976,51.52846,-0.18091,200,30,60,90,365,
6900522,51.4891,-0.14087,70,0,0,0,0,5
6902135,51.52705,-0.09048,45,0,0,0,0,
6903456,51.53208,-0.0705,50,0,0,10,213,4.8
6903923,51.44951,-0.12016,51,0,0,0,98,4.38
6903963,51.55334,-0.05766,75,11,16,16,16,4.79
6904115,51.44065,-0.19901,191,3,3,3,3,4.89
6904294,51.56066,-0.11379,33,0,0,0,0,4.25
6905879,51.43687,-0.19624,55,28,58,88,88,4.71
6906382,51.47799,-0.06565,35,0,0,0,0,4.33
6906601,51.57763,-0.23577,30,6,36,66,341,4.71
6906784,51.49529,-0.23972,217,30,60,90,365,4.5
6906875,51.47698,-0.17382,69,0,0,0,3,4.99
6907168,51.47311,-0.20212,"1,000.00",30,60,90,365,4.97
6907280,51.55215,-0.19128,50,0,0,0,0,4.5
6907297,51.49026,-0.19183,99,0,0,0,0,4.7
6907592,51.53788,-0.07736,93,0,0,0,0,4.33
6908299,51.53361,-0.05503,84,0,0,0,0,4.85
6910574,51.44724,-0.04204,60,30,60,90,365,5
6910576,51.53653,-0.18764,90,30,60,90,90,3.71
6912665,51.42284,-0.21136,125,0,0,0,0,4.67
6913007,51.48968,-0.13603,413,0,0,0,0,4.84
6913212,51.45275,0.02442,30,0,0,0,0,4
6913645,51.56014,-0.11066,40,0,0,0,0,5
6915730,51.53501,0.02568,24,4,30,60,335,4.07
6917233,51.5042,-0.23011,75,29,59,89,89,
6917553,51.5112,-0.4074,80,0,0,0,0,5
6917796,51.50715,-0.12439,129,0,0,0,0,4.57
6917920,51.44092,-0.06618,45,0,0,0,0,
6918605,51.44368,-0.129,40,0,0,0,186,5
6918710,51.59401,-0.09181,856,22,50,76,342,4.84
6919139,51.42251,-0.15581,146,9,29,59,334,5
6919435,51.56675,-0.09538,42,0,0,0,0,
6920369,51.59968,-0.06015,30,30,60,90,365,4.38
6920760,51.54818,-0.14983,30,0,0,0,0,3
6920988,51.52017,-0.16761,40,3,12,42,42,4.89
6922087,51.5251,-0.06539,52,0,0,16,291,4.82
6922236,51.51888,-0.049,99,0,0,0,0,4.83
6922615,51.47292,-0.32676,60,0,0,0,0,
6922708,51.44054,-0.15626,45,30,60,90,90,5
6922990,51.47174,-0.04427,78,0,0,0,0,4.93
6923017,51.45949,-0.20111,250,0,0,0,0,
6923731,51.54379,-0.04774,100,0,0,0,0,4.6
6924678,51.53388,-0.02914,70,0,0,0,0,4.5
6924913,51.50974,-0.06088,36,0,0,0,0,4.5
6925008,51.5755,-0.0333,60,0,0,0,0,4.85
6927224,51.51761,-0.02232,22,6,9,28,199,4.79
6928176,51.5315,-0.20228,100,0,0,0,0,4.8
6928275,51.44566,-0.12121,279,0,0,0,0,5
6928899,51.56474,-0.07266,70,0,0,0,0,5
6929470,51.51446,-0.21165,99,0,0,0,188,4.63
6929536,51.49107,-0.21342,60,0,0,0,0,5
6929699,51.52126,-0.30881,120,0,0,0,0,4.67
6929789,51.56081,-0.06353,94,4,4,4,72,4.29
6929824,51.46435,-0.16045,32,0,0,0,0,5
6930796,51.58119,-0.11859,250,2,12,16,197,4.84
6930884,51.51339,-0.14929,67,30,60,90,180,4.64
6932765,51.45938,-0.14131,149,0,0,0,12,4.8
6932913,51.47868,-0.19527,115,0,0,0,0,5
6933001,51.50084,-0.2972,40,28,58,88,161,4.7
6933655,51.40763,-0.12574,45,0,0,0,0,
6934718,51.53166,-0.01114,49,0,0,0,0,
6935090,51.58088,-0.10378,45,0,0,0,0,
6935339,51.53277,-0.22826,140,0,0,0,0,5
6937514,51.52952,-0.10333,200,0,0,0,0,
6938056,51.5246,-0.07594,100,27,57,87,87,4.61
6942466,51.54639,-0.04144,25,0,0,0,0,5
6942550,51.52931,-0.07785,68,0,0,0,0,5
6942563,51.46129,-0.18741,184,0,0,0,0,4.89
6942748,51.55818,-0.08292,25,0,0,0,0,5
6942824,51.49841,-0.18314,133,0,0,0,0,5
6943939,51.53613,-0.20261,200,0,0,0,0,5
6944236,51.48144,-0.1835,118,29,59,89,364,3
6944342,51.5658,-0.06615,100,14,33,33,33,4.72
6944501,51.41941,-0.19064,201,1,29,31,56,4.5
6944512,51.51414,-0.21213,100,0,0,0,0,4.5
6945039,51.55528,-0.14835,120,0,0,0,0,
6945312,51.5427,-0.23596,40,0,0,0,0,5
6945721,51.4212,-0.27924,23,0,0,0,0,4
6946116,51.51565,0.02153,33,0,0,0,0,4.9
6946236,51.48421,-0.19513,100,23,53,83,358,
6946364,51.54023,-0.07928,40,0,0,0,0,3.67
6947277,51.5137,-0.17677,225,14,30,31,218,4.81
6948096,51.53883,-0.13441,250,0,0,0,7,4.89
6948851,51.52286,-0.14092,120,0,0,0,0,4.6
6949145,51.54226,-0.19687,30,0,0,0,0,
6950151,51.46918,-0.1963,70,16,26,46,321,4.68
6950719,51.45568,-0.2018,40,0,0,0,0,
6950763,51.53501,0.02568,19,8,34,64,339,4.24
6951428,51.53528,-0.07404,115,0,0,0,0,5
6951866,51.53229,-0.13349,38,0,0,0,0,4
6952075,51.47989,-0.21286,25,0,0,0,0,4.62
6952565,51.45576,-0.10476,69,0,0,0,0,5
6952804,51.51923,-0.17166,89,0,0,0,0,0
6953228,51.4958,-0.26421,199,0,0,0,0,5
6953630,51.47264,-0.20607,79,3,19,19,19,5
6954018,51.45684,-0.12634,130,0,0,0,0,4.5
6954126,51.50926,-0.2478,130,0,0,0,0,4.8
6954808,51.56059,-0.11062,40,0,0,0,0,
6955291,51.45566,-0.05203,160,0,0,0,0,4.83
6955424,51.52333,-0.02019,34,0,0,0,0,4.84
6955589,51.41904,-0.04725,50,0,0,0,0,
6955622,51.41723,-0.07419,21,0,0,0,0,5
6956103,51.5534,-0.15604,28,0,0,0,0,
6958674,51.53501,0.02568,24,14,40,70,345,4.16
6960702,51.54932,-0.10713,45,0,0,0,0,4.72
6960947,51.4642,-0.07475,130,0,0,0,0,
6961058,51.54993,0.02939,56,23,53,83,83,4.51
